MJD,mag,mag_err
55571.2723726,8.0477,0.03146
55571.2730787,8.07,0.02759
55571.2737615,8.0639,0.02878
55571.2745023,8.0219,0.02709
55571.275162,8.0472,0.02808
55571.2758564,8.1037,0.02858
55571.2765509,8.0893,0.02778
55571.2772337,8.0753,0.02659
55571.2779282,8.0014,0.02818
55571.2786226,7.9682,0.0262
55571.2793171,7.9598,0.02769
55571.2800115,7.9796,0.02659
55571.2807175,8.0207,0.02709
55571.2814236,7.9631,0.02669
55571.2820949,7.9556,0.02729
55571.2828009,8.0083,0.02689
55571.2834837,7.9808,0.02659
55571.2841782,7.9884,0.02699
55571.2849074,7.8931,0.02709
55571.2855671,7.9544,0.0258
55571.2862847,7.9505,0.02699
55571.2869791,7.9341,0.0263
55571.2876504,7.9593,0.02689
55571.2883796,7.9541,0.026
55571.2890393,7.8995,0.0255
55571.2897453,7.902,0.02729
55571.2904282,7.8664,0.02649
55571.2911458,7.8653,0.02749
55571.2918287,7.9085,0.02739
55571.2925231,7.9259,0.02788
55571.293206,7.8914,0.02788
55571.293912,7.8116,0.02808
55571.2946412,7.854,0.02987
55571.2953125,7.8668,0.02928
55571.2959953,7.868,0.03126
55571.2966782,7.7727,0.03246
55571.2973726,7.8174,0.03515
55571.2980787,7.7931,0.03594
55571.2987847,7.8656,0.04132
55571.2994907,7.8883,0.04262
55571.3001504,7.836,0.0506
55571.3008564,7.8095,0.0499
55571.3015393,7.8631,0.05749
55571.3022685,7.6065,0.06498
55571.3029282,7.9606,0.07916
55571.3036342,7.9213,0.11135
55571.3043171,8.5546,0.18783
55571.3057175,7.7629,0.14464
55571.3070949,8.0503,0.13334
55571.3078009,8.0698,0.14903
55571.3092013,7.6422,0.23372
55571.3098958,7.6954,0.18173
55613.1050347,7.42216,0.05006
55613.1057291,7.40606,0.04288
55613.1071064,7.31526,0.03542
55613.107824,7.36426,0.03224
55613.1085069,7.35376,0.03324
55613.1092013,7.31746,0.03204
55613.1098958,7.28686,0.03026
55571.925162,8.11311,0.03433
55613.1105787,7.30196,0.03165
55571.925868,8.08681,0.03393
55613.1112962,7.29126,0.03264
55613.1119791,7.35646,0.03552
55571.9953125,7.74551,0.02226
55571.9959953,7.75771,0.02206
55571.9967013,7.72031,0.02186
55571.9973726,7.75831,0.02304
55571.9980787,7.79471,0.02314
55571.9987615,7.78161,0.02304
55572.0619791,7.68211,0.01902
55572.0626736,7.66841,0.01824
55572.063368,7.66571,0.01892
55572.0640625,7.70151,0.01863
55572.0647453,7.67531,0.01902
55572.0661226,7.72111,0.01921
55572.0668402,7.69721,0.01794
55572.0675115,7.75811,0.01931
55510.0793287,7.96569,0.02787
55510.0800347,7.93429,0.02727
55510.0807175,7.9058,0.02797
55510.081412,7.91929,0.02638
55510.082118,7.9344,0.02558
55510.0828125,7.9662,0.02687
55510.0834837,7.9066,0.02588
55510.0842013,7.94339,0.02568
55510.0848842,7.8868,0.02588
55510.0855671,7.90689,0.02618
55510.0862731,7.808,0.02906
55510.086956,7.83599,0.02529
55510.087662,7.84289,0.02409
55510.1529745,7.60959,0.01915
55510.1536458,7.6163,0.01855
55510.1640393,7.59429,0.02162
55510.1647453,7.61049,0.02043
55510.1654513,7.6304,0.02102
55510.1661458,7.59349,0.01974
55510.1668518,7.60849,0.02073
55510.1675115,7.65609,0.02181
55510.1682291,7.686,0.02201
55510.1689004,7.683,0.02132
55510.1696064,7.66249,0.02102
55510.1703009,7.6172,0.02023
55510.1710069,7.63769,0.02033
55510.1717013,7.62659,0.01994
55510.1723726,7.6564,0.02112
55510.1737847,7.6565,0.02142
55510.1751736,7.7153,0.02073
55510.175868,7.684,0.02092
55510.1765509,7.6278,0.02053
55510.1772337,7.65889,0.02073
55510.1779398,7.68279,0.02172
55510.1786226,7.65389,0.02102
55510.1793171,7.66589,0.02132
55510.1800231,7.7142,0.02063
55510.1807754,7.6156,0.01974
55510.181412,7.6958,0.02132
55510.182118,7.6754,0.02112
55510.1828009,7.68069,0.02201
55510.1835069,7.6643,0.02112
55510.1841898,7.64619,0.02152
55510.1848726,7.6614,0.02102
55510.1855787,7.7139,0.02172
55510.1862615,7.68149,0.02162
55510.186956,7.74019,0.02152
55510.1883564,7.6866,0.02191
55510.1890393,7.7449,0.02132
55510.1897337,7.6816,0.02241
55510.1911226,7.7167,0.0231
55510.1918287,7.79809,0.0232
55510.1925347,7.73879,0.02251
55510.1932175,7.70859,0.0229
55510.1939004,7.7638,0.02281
55510.1946527,7.8207,0.02231
55510.1953125,7.7667,0.02181
55510.1959953,7.75779,0.0234
55510.1966782,7.76719,0.0232
55510.1973842,7.8005,0.0232
55572.9522453,8.22698,0.03356
55572.9529629,8.21928,0.03277
55572.9536226,8.18968,0.03227
55572.9543171,8.12247,0.02988
55572.9550462,8.13037,0.03307
55572.9557175,8.12358,0.03287
55572.9564004,8.13488,0.03227
55572.957118,8.17928,0.03098
55572.9577893,8.15147,0.03028
55572.95853,8.08667,0.02969
55572.9592013,7.94077,0.03227
55572.9598726,7.92508,0.03187
55572.9605671,8.04798,0.03187
55572.9612615,8.08858,0.02969
55572.9626736,8.04838,0.0277
55572.9633449,8.01478,0.028
55572.9640625,8.01638,0.0281
55572.9647569,8.01408,0.0273
55572.9654745,7.98178,0.02909
55572.9661226,8.01118,0.0281
55572.9668171,7.88368,0.02919
55572.9675115,7.90248,0.02661
55572.9682291,7.93828,0.0275
55573.0098726,7.69287,0.01909
55573.0105902,7.63607,0.01939
55614.8654513,7.74493,0.019
55614.8661458,7.73053,0.01841
55615.0237847,7.66643,0.02087
55615.0244791,7.66313,0.02097
55615.025162,7.63963,0.01998
55615.025868,7.68183,0.02048
55615.0265625,7.68793,0.02048
55615.0272453,7.66313,0.02008
55615.0279745,7.69703,0.02048
55615.0286458,7.68223,0.02097
55615.0293402,7.69083,0.02057
55615.0300347,7.64953,0.02028
55615.0307523,7.68513,0.02067
55615.031412,7.66843,0.02018
55615.032118,7.63713,0.01988
55615.0328125,7.66173,0.02087
55615.0335069,7.63903,0.02048
55615.0342013,7.65353,0.02067
55615.0349074,7.63513,0.01939
55615.0355902,7.63393,0.02038
55615.0362847,7.67583,0.02067
55615.0369791,7.61053,0.02028
55615.0376736,7.64153,0.02038
55615.038368,7.64553,0.02038
55615.0390625,7.66063,0.02087
55615.0397569,7.58333,0.02028
55615.0404513,7.59773,0.02008
55615.0411458,7.61373,0.01998
55615.0418865,7.65713,0.02048
55615.0425231,7.59963,0.02008
55615.0432291,7.62443,0.02008
55615.0439236,7.62083,0.02057
55615.0446064,7.65083,0.02077
55615.0453356,7.65003,0.02008
55615.0460069,7.62043,0.01998
55615.0467013,7.59683,0.02057
55615.0473958,7.57483,0.02018
55615.0480902,7.58833,0.01959
55615.0487847,7.55893,0.01949
55615.0494791,7.57693,0.02018
55615.050162,7.59853,0.02008
55615.0508796,7.58183,0.02018
55615.0515625,7.58883,0.01998
55615.0522569,7.56683,0.02057
55615.0529398,7.61893,0.02038
55615.0536458,7.54443,0.02038
55615.0543402,7.58403,0.01949
55615.9515625,7.84681,0.02052
55615.9522453,7.85441,0.01944
55615.9529513,7.88061,0.02003
55616.0171064,7.84091,0.01797
55616.0247337,7.71991,0.01777
55616.0261111,7.73611,0.01787
55616.0273958,7.76441,0.01797
55616.0287847,7.70851,0.01777
55616.0300347,7.73911,0.01797
55616.0315972,7.71381,0.01767
55616.0324537,7.73101,0.01787
55616.0335069,7.71961,0.01767
55616.0341898,7.71801,0.01748
55616.0348842,7.68471,0.01738
55616.0355787,7.72451,0.01767
55616.0362731,7.70931,0.01728
55616.0369791,7.68501,0.01709
55616.037662,7.71841,0.01758
55616.0386342,7.69981,0.01758
55616.0392013,7.68341,0.01709
55616.0398842,7.64931,0.0166
55616.0404513,7.65831,0.01748
55616.0411458,7.66561,0.01787
55616.0418634,7.73851,0.01777
55616.0425578,7.67101,0.01699
55616.0432523,7.64821,0.01699
55616.0439236,7.67791,0.01748
55616.0446296,7.67581,0.01738
55616.0453009,7.68891,0.01728
55616.0460185,7.72751,0.01738
55616.0466898,7.69941,0.01709
55616.0473842,7.67611,0.01758
55616.0480787,7.65601,0.01699
55616.0488194,7.66251,0.01718
55616.0494791,7.63281,0.01718
55616.050162,7.68031,0.01718
55616.0508564,7.64521,0.01709
55616.0515625,7.70101,0.01748
55616.0523495,7.67561,0.01738
55616.0529398,7.64571,0.01728
55616.0536342,7.64141,0.01728
55616.0543634,7.64801,0.01728
55616.0550694,7.66921,0.01777
55616.0557175,7.70081,0.01758
55511.1043402,7.50387,0.02358
55511.1050115,7.48227,0.02318
55511.1057291,7.51547,0.0223
55616.8661458,7.67112,0.02036
55616.8668402,7.76262,0.02006
55616.8675347,7.70902,0.01967
55616.875868,7.66942,0.02006
55616.8765625,7.65812,0.02006
55616.8772569,7.66662,0.02016
55616.8779513,7.62392,0.01927
55616.8786458,7.66722,0.01898
55616.8793402,7.63822,0.01888
55616.8800347,7.66242,0.01917
55616.8807291,7.66962,0.01908
55616.8814351,7.66172,0.01898
55616.8828125,7.68412,0.01947
55616.8835069,7.66802,0.01967
55616.8842013,7.62522,0.01888
55616.8848958,7.67502,0.01917
55616.8855902,7.62212,0.01868
55616.8862847,7.62032,0.01888
55616.8869675,7.61882,0.01937
55616.8876736,7.61432,0.01849
55616.888368,7.63192,0.01927
55616.889074,7.64412,0.01868
55616.8897569,7.63752,0.01967
55616.8904398,7.63092,0.01809
55616.8911458,7.60282,0.01829
55616.8918402,7.60272,0.01858
55616.8925347,7.62692,0.01819
55616.8932175,7.59362,0.01858
55616.893912,7.59452,0.01829
55616.894618,7.55812,0.01809
55616.8953125,7.58972,0.01809
55616.8960185,7.53152,0.01809
55616.8967013,7.60762,0.01819
55616.8973958,7.58482,0.01789
55616.8980787,7.58342,0.01799
55616.8987847,7.60362,0.01858
55616.9001736,7.57552,0.0173
55616.9008796,7.55282,0.01799
55616.9015625,7.56002,0.0177
55616.9022685,7.57932,0.01789
55616.9029629,7.57922,0.01789
55616.9036458,7.60262,0.0177
55616.9043402,7.57092,0.0177
55616.9050347,7.61422,0.0174
55616.9057291,7.59142,0.01789
55616.9064467,7.56922,0.0175
55616.9071296,7.57372,0.0176
55616.9078125,7.59542,0.0178
55616.9085069,7.60292,0.0175
55616.9092013,7.54322,0.0177
55616.9099189,7.58742,0.01789
55512.0737615,8.13425,0.02878
55512.074456,8.12735,0.02987
55512.0751504,8.14845,0.02848
55512.075868,8.02695,0.03037
55512.076574,8.01475,0.03146
55512.0772453,8.03445,0.02967
55512.0779282,7.97835,0.02848
55512.0786342,7.98745,0.02669
55512.0793171,7.96615,0.02759
55512.0800231,7.95845,0.02739
55512.0807407,8.01045,0.0256
55512.0814351,7.99395,0.02798
55512.1133449,7.70825,0.02045
55512.1140625,7.73605,0.02045
55512.1147453,7.76215,0.02055
55136.1161226,7.90098,0.06105
55136.1168287,7.81708,0.05158
55136.1175347,7.89518,0.05407
55136.1182175,7.84858,0.04998
55136.1189467,7.86738,0.05277
55136.1196064,7.86158,0.04978
55576.1605902,7.78956,0.02085
55576.1619675,7.81946,0.01918
55576.1626504,7.72786,0.01927
55513.2001736,7.73519,0.02235
55513.2008564,7.72629,0.02313
55513.2015393,7.75249,0.02176
55618.8654513,7.76727,0.01911
55618.8661458,7.69367,0.01793
55618.9564236,7.85557,0.01911
55618.957118,7.83007,0.01882
55618.9578125,7.80987,0.01862
55618.9585069,7.86407,0.01911
55618.9592013,7.85267,0.01862
55618.9598958,7.84907,0.01891
55618.9605902,7.87677,0.0196
55618.9612847,7.86507,0.02039
55618.9619791,7.84577,0.01891
55618.962662,7.89397,0.0198
55618.963368,7.86147,0.0195
55618.9640625,7.92187,0.0199
55618.9647569,7.91097,0.02088
55618.9654861,7.90617,0.02049
55618.9661458,7.96497,0.02108
55618.9668518,7.95677,0.02108
55618.9675347,8.00737,0.02138
55618.9682291,8.02357,0.02227
55618.9689467,7.99057,0.02108
55618.9696064,8.02067,0.02246
55618.9703009,8.03667,0.02237
55618.9710069,8.03327,0.02207
55618.9717013,8.04007,0.02227
55618.9723958,8.01847,0.02217
55619.0237847,7.76847,0.01852
55619.0244791,7.76307,0.01882
55619.0251736,7.71567,0.01793
55619.025868,7.69157,0.01823
55619.0265509,7.69707,0.01774
55619.0272453,7.71507,0.01803
55619.0279629,7.67577,0.01774
55619.0286458,7.70277,0.01793
55619.0293402,7.67507,0.01725
55619.0300347,7.69607,0.01764
55619.0307291,7.67427,0.01754
55619.031412,7.64417,0.01744
55619.032118,7.70937,0.01754
55619.0328125,7.68007,0.01764
55619.0334953,7.68427,0.01744
55619.0342013,7.69437,0.01774
55619.0349305,7.63777,0.01705
55619.0355902,7.68277,0.01744
55619.0362847,7.66357,0.01774
55619.0369791,7.64067,0.01734
55619.0376736,7.63317,0.01744
55619.038368,7.63007,0.01734
55619.0390625,7.69237,0.01734
55619.0397453,7.61767,0.01764
55619.0404513,7.63677,0.01715
55619.0411458,7.63507,0.01676
55619.0418402,7.61047,0.01725
55619.0425462,7.62317,0.01705
55619.0432291,7.61317,0.01705
55619.0439236,7.65697,0.01725
55619.0446064,7.66277,0.01725
55619.0453125,7.67667,0.01734
55619.0460069,7.62067,0.01715
55619.0467129,7.62287,0.01685
55619.0473842,7.59787,0.01666
55619.0480902,7.62527,0.01725
55619.0488078,7.54847,0.01676
55619.0494791,7.61597,0.01646
55619.050162,7.59637,0.01685
55927.1723958,7.70804,0.02342
55927.1730787,7.74314,0.02263
55927.1738888,7.71664,0.02273
55927.1744675,7.71414,0.02302
55927.1751736,7.69294,0.02244
55927.175868,7.73494,0.02283
55927.1765625,7.62374,0.02293
55927.1772569,7.74604,0.02312
55927.1779513,7.66964,0.02322
55927.1786458,7.67004,0.02273
55927.1793402,7.73404,0.02283
55927.1800347,7.69274,0.02214
55927.1808217,7.68134,0.02244
55927.1814236,7.73074,0.02253
55927.1821643,7.71034,0.02253
55927.1828125,7.73254,0.02293
55927.1835069,7.71834,0.02293
55927.1842013,7.69224,0.02263
55927.1848842,7.72804,0.02302
55927.1855902,7.71334,0.02293
55927.1862962,7.70674,0.02293
55927.1869791,7.69324,0.02224
55927.1877777,7.70544,0.02253
55927.1883796,7.61224,0.02253
55927.189074,7.73844,0.02293
55927.1897569,7.67754,0.02263
55927.1904513,7.66774,0.02273
55927.1911574,7.66764,0.02312
55927.1918402,7.70494,0.02273
55927.1925462,7.71504,0.02263
55927.1932407,7.71944,0.02351
55927.1939467,7.71574,0.02283
55927.1947916,7.69714,0.02253
55927.1953356,7.73714,0.02273
55927.1960069,7.71204,0.02312
55927.1967013,7.76694,0.02263
55927.1973958,7.76854,0.02381
55927.1980902,7.72664,0.02224
55927.1987847,7.69834,0.0242
55927.1994791,7.74544,0.02381
55927.200162,7.75224,0.02391
55927.200868,7.75934,0.02342
55927.2016666,7.71854,0.02273
55927.2022685,7.75244,0.02332
55927.2029398,7.74744,0.02361
55927.2036458,7.75614,0.02401
55927.2043287,7.79804,0.02381
55927.2050347,7.77604,0.0245
55927.2057291,7.76784,0.02371
55927.2064236,7.78904,0.02391
55927.207118,7.82574,0.0244
55927.2078009,7.76794,0.02332
55927.2092013,7.97074,0.02983
55579.0071875,7.64839,0.03251
55579.007824,7.68379,0.03509
55987.0126736,7.81667,0.04085
55987.013368,7.87837,0.04186
55987.0147453,7.80417,0.04352
55987.0154513,7.87007,0.04523
55987.0161458,7.81847,0.04539
55987.0168287,7.79017,0.04328
55987.0175231,7.80787,0.0436
55987.0182291,7.83687,0.04393
55987.0189236,7.76087,0.04312
55987.0196064,7.66397,0.04162
55987.0203125,7.84037,0.04523
55987.0210185,7.70797,0.04233
55987.0216898,7.79137,0.04328
55987.0223958,7.70417,0.041
55579.0647453,7.69529,0.03549
55987.0237847,7.71837,0.04217
55579.0654513,7.65779,0.03529
55987.0244791,7.70157,0.04249
55579.0661458,7.65169,0.03748
55987.0251736,7.70017,0.04069
55579.0668402,7.70129,0.03658
55987.025868,7.72917,0.04162
55579.0675231,7.71119,0.03629
55987.0265509,7.73317,0.04209
55579.0682291,7.71299,0.0341
55987.0272569,7.72027,0.04155
55579.0689236,7.69029,0.03589
55987.0279861,7.62447,0.04039
55579.0697222,7.66989,0.03261
55987.0286458,7.66077,0.04077
55579.0703125,7.69469,0.0338
55987.0293287,7.65757,0.03993
55579.0710069,7.67989,0.0344
55987.0300347,7.65927,0.04031
55579.0717013,7.75699,0.03619
55987.0307291,7.66377,0.04202
55579.0723958,7.74839,0.03609
55987.0314236,7.69297,0.04155
55579.0730902,7.75969,0.03838
55987.032118,7.67177,0.04077
55579.0737847,7.65309,0.03619
55987.0334953,7.62827,0.038
55579.0744791,7.66709,0.03559
55987.0341898,7.64517,0.03785
55579.0751736,7.71139,0.03609
55987.0349189,7.59177,0.03792
55579.075868,7.69189,0.03738
55987.0355902,7.60927,0.03763
55579.0765625,7.80519,0.03738
55987.0362847,7.64417,0.03814
55579.0772569,7.57859,0.04206
55987.0369675,7.59807,0.03727
55579.0779398,7.75189,0.0345
55987.0376736,7.60467,0.03734
55579.0786342,7.88669,0.03947
55987.038368,7.57367,0.03756
55579.0793402,7.75699,0.04106
55987.0390625,7.61067,0.03756
55579.0800347,7.67709,0.03977
55987.0397453,7.63007,0.03749
55579.0807291,7.80349,0.03967
55987.0404398,7.59817,0.03742
55579.081412,7.72759,0.03708
55987.0411458,7.60457,0.03706
55579.082118,7.85049,0.04106
55987.0418634,7.61437,0.03742
55579.0828125,7.67879,0.04037
55579.0835069,7.86889,0.03768
55579.0842013,7.77559,0.03927
55579.0848958,7.84289,0.03897
55579.0855902,7.75119,0.03808
55579.0862731,7.74879,0.03818
55579.0869791,7.84299,0.03897
55579.0876736,7.90759,0.03947
55579.088368,7.82059,0.03997
55579.0890509,7.87129,0.04126
55579.0897569,7.86179,0.04734
55579.0904513,7.83689,0.04445
55579.0911458,8.00019,0.04096
55579.0918402,7.93019,0.04485
55579.0925347,7.98009,0.04505
55579.0932291,7.96669,0.04067
55579.0939236,7.94699,0.04754
55579.094618,8.00749,0.04356
55579.0953125,7.89099,0.04196
55579.0960069,7.95699,0.04415
55579.0966898,7.93379,0.04684
55579.0974421,7.97679,0.04674
55579.0980902,8.04399,0.04774
55579.0987847,8.19899,0.04954
55579.0994791,8.19719,0.04944
55579.1001736,8.06489,0.04754
55579.100868,8.03509,0.04655
55579.1015509,8.04829,0.04784
55579.1022569,8.06149,0.04664
55579.1029398,8.24589,0.05133
55579.1036458,8.05829,0.04874
55514.093912,8.44246,0.03705
55514.0946064,8.40656,0.03794
55514.0953125,7.90716,0.02343
55579.2126736,7.58839,0.03032
55579.213368,7.64479,0.03221
55579.2140625,7.62949,0.03122
55579.2147569,7.58579,0.03132
55579.2154745,7.62779,0.03082
55579.2161458,7.63869,0.03102
55579.2168402,7.61009,0.03122
55579.2175347,7.59409,0.03241
55579.2182291,7.68289,0.03261
55579.2189236,7.55639,0.03122
55579.2196064,7.58329,0.03132
55579.2203125,7.66219,0.033
55579.2210069,7.66539,0.033
55579.2217013,7.62399,0.03201
55579.2224189,7.61499,0.03161
55579.2230787,7.59969,0.03261
55579.2237847,7.62499,0.03181
55579.2244791,7.60359,0.03142
55579.225162,7.64399,0.03181
55579.225868,7.65699,0.03469
55579.2265625,7.65969,0.0335
55579.2272569,7.58589,0.03151
55579.2279513,7.66639,0.0338
55579.2286458,7.65569,0.033
55579.2293518,7.67989,0.0345
55579.2300347,7.60269,0.03559
55579.2307291,7.68329,0.0338
55579.2314236,7.67569,0.0336
55579.232118,7.62149,0.03251
55579.2328125,7.66709,0.0337
55579.2335069,7.67449,0.0339
55619.8842013,7.60386,0.01681
55579.2342013,7.67569,0.0333
55619.8848958,7.59066,0.017
55579.2348958,7.73049,0.0333
55619.8855787,7.58286,0.01691
55579.2355902,7.76489,0.03609
55579.2362847,7.76209,0.0343
55579.2369791,7.61799,0.03937
55579.2376736,7.68389,0.03479
55579.238368,7.68389,0.0337
55579.2390625,7.72549,0.03499
55579.2397569,7.63139,0.0346
55579.2404513,7.73999,0.0344
55579.2411458,7.77079,0.03599
55579.2418402,7.64699,0.0334
55579.2425347,7.71779,0.0337
55579.2432638,7.75949,0.0341
55579.2439236,7.69219,0.03499
55579.2446064,7.69459,0.03768
55579.2453125,7.75069,0.03579
55579.2460069,7.79189,0.03489
55579.2467013,7.72589,0.03539
55579.2473958,7.75289,0.03499
55579.2480902,7.77349,0.0345
55579.2487847,7.71429,0.03529
55579.2494675,7.83059,0.03808
55579.2501967,7.84899,0.03718
55579.250868,7.82719,0.03639
55620.044618,7.60516,0.01593
55620.0453125,7.58446,0.01622
55620.0460069,7.56976,0.01573
55620.0467013,7.57196,0.01583
55620.0473958,7.59276,0.01583
55579.9293402,7.87136,0.05921
55579.9300347,7.98856,0.0632
55620.8682523,7.74322,0.01903
55620.8689236,7.70822,0.01844
55620.869618,7.69962,0.01815
55620.9140625,7.64052,0.01677
55620.9147569,7.64442,0.01697
55620.9154513,7.66012,0.01609
55620.9161458,7.62232,0.01677
55620.9168402,7.61652,0.01687
55620.9175347,7.59232,0.01687
55620.9182291,7.67232,0.01697
55620.918912,7.64102,0.01697
55620.919618,7.66422,0.01687
55620.9203125,7.65152,0.01619
55620.9210069,7.65722,0.01717
55620.9217013,7.65792,0.01697
55620.9230902,7.65312,0.01687
55620.923831,7.65962,0.01658
55620.9244675,7.64252,0.01736
55620.925868,7.65852,0.01726
55620.9265625,7.67572,0.01785
55620.92728,7.65162,0.01697
55620.9279513,7.67102,0.01785
55620.9286458,7.64382,0.01785
55620.9293287,7.70432,0.01726
55620.9307638,7.66302,0.01726
55620.9314236,7.68752,0.01746
55620.932118,7.68402,0.01746
55620.9724189,8.14502,0.02663
55620.9730902,8.11852,0.02465
